title,abstract,authors,year,doi,source,keywords,doc_type,citations,database,query
Construction of a multimodal knowledge graph for LNG carrier port state control inspections based on improved visual prompt tuning,"Because of transitions in global energy, “intelligent” port state control (PSC) inspections for liquefied natural gas (LNG) carrier transportation safety are urgently needed. Traditional PSC inspections rely on practical experience, suffer from low efficiency and strong subjectivity, and struggle to handle multisource heterogeneous data. This study comprehensively applies data processing techniques of multiple modalities to construct a multimodal knowledge graph and is committed to improving the accuracy and efficiency of PSC inspections for LNG carriers. First, a multimodal database containing text, images, audio, and video is established. Data standardization and annotation are achieved through two-dimensional image classification and text preprocessing. To address equipment image recognition, an efficient visual prompt tuning (EVPT) model for channel attention is proposed, which integrates the channelwise convolutional attention module and visual prompt tuning (VPT). This model significantly improves equipment classification accuracy at low computational costs, achieving accuracies of 88.69 % and 85.47 % on the LNG-E and LNG-A image datasets, respectively. The RoBERTa-BiLSTM-CRF model is used for text entity recognition to extract key entities such as inspection points, with an F1 score of 87.53 %. Through manual cross-modal data alignment, multisource information is subsequently integrated to construct a multimodal knowledge graph containing 7401 valid triples. Case studies demonstrate that the graph helps inspectors locate defect evidence, understand operational specifications, and provide multidimensional knowledge support. This research innovates multimodal data fusion and knowledge management in the maritime field, promoting intelligent LNG carrier safety supervision. © 2025 Elsevier Ltd","Yang, Q.; Gan, L.; Mao, Q.; Xu, Y.; Shu, Y.; Liu, C.",2025,10.1016/j.oceaneng.2025.121963,Ocean Engineering,Multimodal knowledge graph; Natural language processing; Port state control inspection; Vision transformer; Visual prompt tuning,Article,0,Scopus,R1
MUSE: A Multi-slice Joint Analysis Method for Spatial Transcriptomics Experiments,"Recent advances in spatial transcriptomics (ST) and cost reductions have enabled large-scale multi-slice ST data generation, enhancing the statistical power to detect subtle biological signals. However, cross-slice inconsistencies and data quality variability present significant analytical challenges. To overcome these limitations, we developed MUSE, a computational framework designed for multi-slice joint embedding, spatial domain identification, and gene expression imputation. Specifically, MUSE integrates a two-module architecture to ensure robust cross-slice alignment and data harmonization. The alignment module models each slice as a graph and employs optimal transport to align cells across slices while preserving spatial continuity. The optimization module further refines integration by incorporating an alignment loss, allowing lower-quality data to leverage structural information from higher-quality slices. Additionally, MUSE generates virtual neighbors from aligned cells, enriching contextual information and mitigating data sparsity. These design principles enable seamless integration with existing single-slice methods, extending their applicability to multi-slice ST analysis. To comprehensively evaluate its performance, we applied MUSE to 12 real and 48 simulated datasets spanning a range of data qualities. Across all metrics, MUSE consistently outperformed existing methods in cross-slice consistency, spatial domain identification, and gene expression imputation. To promote accessibility and adoption, we provide MUSE as an open-source software package. As multi-slice ST datasets become increasingly prevalent, MUSE provides a robust and extensible framework designed to effectively integrate growing numbers of slices, thereby advancing the analysis of tissue architectures and spatial gene expression in complex biological systems. © 2025 Copyright held by the owner/author(s).","Duan, Z.; Li, X.; Xiao, Z.; Ying, R.; Zhang, J.",2025,10.1145/3746252.3761240,CIKM 2025 - Proceedings of the 34th ACM International Conference on Information and Knowledge Management,gene expression imputation; multi-slice joint analysis; optimal transport; spatial domain identification; spatial transcriptomics,Conference paper,2,Scopus,R1
Mining fine-grained attributes for vision–semantics integration in few-shot learning,"Recent advancements in Few-Shot Learning (FSL) have been significantly driven by leveraging semantic descriptions to enhance feature discrimination and recognition performance. However, existing methods, such as SemFew, often rely on verbose or manually curated attributes and apply semantic guidance only to the support set, limiting their effectiveness in distinguishing fine-grained categories. Inspired by human visual perception, which emphasizes crucial features for accurate recognition, this study introduces concise, fine-grained semantic attributes to address these limitations. We propose a Visual Attribute Enhancement (VAE) mechanism that integrates enriched semantic information into visual features, enabling the model to highlight the most relevant visual attributes and better distinguish visually similar samples. This module enhances visual features by aligning them with semantic attribute embeddings through a cross-attention mechanism and optimizes this alignment using an attribute-based cross-entropy loss. Furthermore, to mitigate the performance degradation caused by methods that supply semantic information exclusively to the support set, we propose a semantic attribute reconstruction (SAR) module. This module predicts and integrates semantic features for query samples, ensuring balanced information distribution between the support and query sets. Specifically, SAR enhances query representations by aligning and reconstructing semantic and visual attributes through regression and optimal transport losses to ensure semantic–visual consistency. Experiments on five benchmark datasets, including both general datasets and more challenging fine-grained Few-Shot datasets consistently demonstrate that our proposed method outperforms state-of-the-art methods in both 5-way 1-shot and 5-way 5-shot settings. © 2025 Elsevier B.V. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Zhao, J.; Kong, L.; Sun, D.; Xiong, D.; Lv, J.",2025,10.1016/j.imavis.2025.105739,Image and Vision Computing,Few-shot learning; Fine-grained attribute; Image classification; Multi-modal approach; Vision–semantics integration,Article,0,Scopus,R1
Tapas: enabling faithful data-to-text generation through task-adaptive pre-training with data alignment strategy,"Data-to-text generation is the task of converting structured data into human-readable and coherent text, with applications in fields such as automated reporting and real-time information dissemination. Despite recent progress with pre-trained language models, which have significantly improved human-readability and coherence, a major challenge remains: hallucination, where generated text fails to faithfully align with the input data. These hallucinations primarily stem from two factors: limitations in the model's ability to understand the structural information of the data, and inconsistencies between structured data and reference texts in the training data. To address these challenges, we propose Tapas, a task-adaptive pre-training model that mitigates hallucination from both the model and data perspectives. First, we employ task-adaptive pre-training with three effective learning objectives. This aims to enhance the ability of pre-trained language models to learn data structure and align structured data with reference texts. Then, during the fine-tuning phase, we incorporate a heuristic data alignment strategy to further mitigate hallucination. Experimental results indicate that Tapas achieves the state-of-the-art BLEU-4 scores on the E2E and WebNLG datasets in fully supervised scenarios. In few-shot scenarios, notable improvements of 2.1 % and 1.8 % are observed for E2E and WebNLG, respectively. These results confirm Tapas’ effectiveness in addressing the core causes of hallucination and improving fidelity in data-to-text generation compared to baseline models. © 2025 Elsevier B.V.","Sun, X.; Zhang, H.; Zhao, S.",2025,10.1016/j.knosys.2025.114240,Knowledge-Based Systems,Data alignment strategy; Data-to-text generation; Faithful text generation; Task-adaptive pre-training,Article,0,Scopus,R1
From raw data to research-ready: A FHIR-based transformation pipeline in a real-world oncology setting,"The exponential growth of healthcare data, driven by advancements in medical research and digital health technologies, has underscored the critical need for interoperability and standardization. However, the heterogeneous nature of real-world clinical data poses significant challenges to ensuring seamless data exchange and secondary use for research purposes. These challenges include syntactic inconsistencies (e.g., variable use of terminologies like ICD-10 vs SNOMED CT), semantic mismatches (e.g., differing conceptualizations of disease staging across institutions), and structural fragmentation (e.g., laboratory results encoded in free text rather than structured fields). Fast Healthcare Interoperability Resources (FHIR) has emerged as a leading standard for structuring and harmonizing healthcare data, enabling integration across diverse systems. This work presents a FHIR-based transformation pipeline that leverages Resource Description Framework (RDF) to convert raw, conceptually heterogeneous oncology data into research-ready, semantically enriched datasets. By representing FHIR resources as RDF graphs, our approach enables semantic interoperability, enhances data linkage across heterogeneous sources, and supports automated reasoning through ontology-based queries and inference mechanisms. The pipeline employs a templated conversion strategy, allowing for the declarative definition of mappings that enable domain experts to focus on the data model. In Cancer Virtual Lab, we applied this methodology to a real-world oncology dataset comprising 36,335 anonymized patient records, successfully converting 1,093,705 clinical records into 1,151,559 distinct RDF-based FHIR resource types. The process incorporated syntactic and semantic validation, along with expert review, to ensure technical correctness and clinical relevance. Our results demonstrate the feasibility of semantically integrating oncology data using FHIR and RDF, fostering machine-readable, interoperable knowledge representation. This enriched representation supports data quality monitoring and improvement, data harmonization, longitudinal analysis, advanced analytics, and AI-driven decision support, promoting large-scale secondary use. © 2025 The Authors","Carbonaro, A.; Giorgetti, L.; Ridolfi, L.; Pasolini, R.; Pagliarani, A.; Cavallucci, M.; Andalò, A.; Gaudio, L.D.; de Angelis, P.; Vespignani, R.; Gentili, N.",2025,10.1016/j.compbiomed.2025.111051,Computers in Biology and Medicine,Data conversion; FHIR; Health informatics; Knowledge graph; Oncology; Semantic data management,Article,0,Scopus,R1
A dual-branch approach with multi-stage semantic integration and dual optical flow for micro-expression recognition,"Micro-expression can reveal a person’s true feelings and possesses significant importance in fields such as criminal interrogation and psychological counseling. However, due to the subtlety and complexity of micro-expression, comprehensively understanding its features remains a considerable challenge. To address this challenge, this paper proposes a dual-branch network structure that integrates traditional optical flow with deep learning-based optical flow. The micro-expression features are extracted and processed in separate branches, thereby harnessing the complementary advantages of the two optical flow methods. The first branch employs the proposed Multi-Scale Patch Attention Convolution Network (MPACNet), which is designed to process Farneback optical flow by capturing local details. The second branch utilizes the Swin Transformer network with FlowNet2 optical flow, demonstrating outstanding performance in extracting global dynamic information. In addition, this framework effectively combines local information from traditional convolutional networks with global information from the Swin Transformer, achieving multi-stage feature fusion. Following the standards of Comprehensive Database Evaluation (CDE) and Single Database Evaluation (SDE), extensive experiments have been conducted on four datasets—SMIC-HS, CASME II, SAMM, and CAS(ME)3. The experimental results show that the proposed method demonstrates strong competitiveness across various evaluation metrics. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.","Zhao, S.; Zhao, P.; Hao, Z.; Liu, S.",2025,10.1007/s00530-025-01933-z,Multimedia Systems,Attention mechanism; Deep learning; Dual-branch network; Micro-expression recognition; Multi-stage feature fusion,Article,0,Scopus,R1
Catnip for MedCAT: Optimizing the Input for Automated SNOMED CT Mapping of Clinical Variables,"Introduction: Mapping local medical data assets to international data standards such as medical ontology SNOMED CT fosters data harmonization and, thereby, global progress in medical research. Since its intense resource requirements often hinder manual SNOMED CT mapping, automated mapping tools such as MedCAT have been developed. We investigated how the formulation of study variable names (VNs) influences the efficacy and accuracy of the SNOMED CT concepts identified by MedCAT. Methods: We extracted 763 VNs from the GEPESTIM database hosted locally in REDCap and created three VNs using different REDCap metadata items for MedCAT-based SNOMED CT mapping. A fourth VN version was created manually. The mapping was evaluated based on the number and quality of identified SNOMED CT concepts, using manual scoring to assess concept accuracy while ensuring a blind evaluation process. Results: Increasing the expressiveness of VNs by adding more metadata items led to more SNOMED CT concepts being mapped, but also introduced mismatches, particularly when additionally included metadata contained misleading terms. The best overall mapping performance was achieved on the manually specified VNs while a basic VN version with minimal extra information from the metadata resulted in similarly good results. Conclusion: Our study identified key challenges in using MedCAT for automatically mapping study variables to SNOMED CT concepts. To improve accuracy, we recommend refining VNs reducing misleading terms and iteratively improving VN phrasing for optimal mapping outcome. Furthermore, it appears reasonable to always conduct a final manual review of the mapping outcome especially for critical variables and for those VNs containing negations or abbreviations. © 2025 The Authors.","Gehrmann, J.; Dogan, A.; Hagelschuer, L.; Quakulinski, L.; Koy, A.; Beyan, O.",2025,10.3233/shti251390,Studies in Health Technology and Informatics,Automation; Computerized Medical Record System; Controlled Vocabulary; Natural Language Processing; SNOMED CT,Conference paper,0,Scopus,R1+R3
Creating an Interactive Web Interface for Networks Stored in Knowledge Graph Databases,"Knowledge graphs (KG) are an emerging approach to organize biomedical research data by abstracting knowledge into networks that connect genes, diseases, pathogens, drugs, metabolites, cell types, pathways, patients, researchers, and other related concepts. While there are many KG databases, most do not offer a free and customizable web-based user interface (UI) to query and interact with KG. We developed an open-source UI to create interactive websites from data stored in KG databases. So far, the KG-UI has been applied to eight bioinformatics projects: ReproTox-KG, Enrichr-KG, Harmonizome-KG, Data Distillery KG-UI, Biomarker-KG, Common Fund Data Ecosystem Gene Set Enrichment (CFDE-GSE), ChEA-KG, and lncRNAlyzr. To demonstrate how to install and customize the KG-UI, we created a demo KG that displays a network of relationships between NIH-funded principal investigators (PIs) from a single institution in a specific year. This PI network was constructed by querying PubMed using grant information collected by the Blue Ridge Institute for Medical Research (BRIMR). After publications were collected from PubMed, PI name disambiguation and metadata formatting was performed to create the PI demo KG. Instructions for ingesting this network of PIs into a KG database, setting up the web app, and customizing the app are provided in a step-by-step user guide. The KG-UI source code is available from: https://github.com/MaayanLab/Knowledge-Graph-UI/ and the demo KG is available from: https://github.com/MaayanLab/PINetworkDemo. © 2025 The Author(s). Current Protocols published by Wiley Periodicals LLC. Basic Protocol 1: Creating the principal investigator network. Basic Protocol 2: Validating the principal investigator network. Basic Protocol 3: Ingesting the KG assertions into Neo4j. Basic Protocol 4: Interacting with the KG via the Neo4j remote interface. Basic Protocol 5: Building and customizing the KG-UI. Basic Protocol 6: Interacting with the KG-UI website. © 2025 The Author(s). Current Protocols published by Wiley Periodicals LLC.","Evangelista, J.E.; Lutsky, A.D.; Byrd, A.I.; Clarke, D.J.B.; Prabhakaran, A.; Jenkins, S.L.; Ma’ayan, A.",2025,10.1002/cpz1.70200,Current Protocols,data harmonization; data integration; data visualization; knowledge graphs; transcription factors,Article,1,Scopus,R1
CDE-Mapper: Using retrieval-augmented language models for linking clinical data elements to controlled vocabularies,"The standardization of clinical data elements (CDEs) aims to ensure consistent and comprehensive patient information across various healthcare systems. Existing methods often falter when standardizing CDEs of varying representation and complex structure, impeding data integration and interoperability in clinical research. This paper presents CDE-Mapper, a framework that combines a retrieval-augmented generation strategy with large language models to automate the alignment of CDEs with controlled vocabularies. Our modular approach features query decomposition to manage varying levels of CDEs complexity, integrates expert-defined rules within prompt engineering, and employs in-context learning alongside multiple retriever components to resolve terminological ambiguities. In addition, we propose a knowledge reservoir validated by a human-in-loop approach, achieving accurate concept linking for future applications while minimizing computational costs. For four diverse datasets, CDE-Mapper achieved an average of 7.2% higher accuracy improvement compared to baseline methods. This work highlights the potential of advanced language models in improving data harmonization and significantly advancing capabilities in clinical decision support systems and research. © 2025","Gilani, K.; Verket, M.; Peters, C.; Dumontier, M.; Brunner-La-Rocca, H.-P.B.-L.; Urovi, V.",2025,10.1016/j.compbiomed.2025.110745,Computers in Biology and Medicine,Clinical data elements; Controlled vocabularies; Metadata standardization; Retrieval-Augmented Generation; Tabular data annotation,Article,0,Scopus,R1
Construct of digital theater for cross-industry BIM data fusion: A scenario-driven ontology-based framework,"With extensive application of building information modeling (BIM), vast BIM model resources have accumulated from both new and existing projects. Digital twins, a key application of these models, face two main challenges: exponential growth in geometric and attribute data, risking data explosion, and low data utilization due to insufficient semantic association among multi-source data across projects and domains. This paper addresses the challenge of reducing system complexity via scenario-driven methods while achieving deep semantic integration of cross-domain BIM data. It proposes an ontology-based “Digital Theater” framework that defines data boundaries based on scenario requirements and employs dynamic trimming strategies to reduce complexity. By combining a simplified data standard with a multi-domain fusion ontology model, the framework constructs scenario-based data integration rules for semantic alignment. An adaptive relational database with object storage design further supports efficient engineering data storage and utilization. The proposed method significantly reduces the complexity of data processing, enabling the integrated application of multi-domain data at a lower cost while enhancing the decision-support capabilities of BIM data. This framework demonstrates potential for application in diverse scenarios, supporting engineering digitalization and smart city development. © Tsinghua University Press 2025.","Ma, E.; Ding, L.; Wang, Y.; Jiang, L.; Zhang, Q.",2025,10.1007/s12273-025-1315-x,Building Simulation,BIM; engineering data management framework; multi-source data integration; scenario-driven,Article,0,Scopus,R1
Semantic interoperability on IoT: Aligning IFC and Smart Application Reference (SAREF) sensor data models,"This paper proposes extending the Smart Application Reference (SAREF) ontology to enable sensor modelling based on the Industry Foundation Classes (IFC) standard, enhancing semantic interoperability between IoT (Internet of Things) and Building Information Modelling (BIM). The paper introduces the Information Assigned to Device Based Ontology Matching approach (IADOM) to align saref:Sensor and IfcSensor data models. Leveraging RDF (Resource Definition Framework) Semantic Web technology, the research modelled and visualised sensor data models in the Protégé software environment, exploring basic information that defined the sensor, including class, properties, relations, attributes, geometry, and interaction. Ontology results indicate property and interaction similarities and differences in saref:Sensor and IfcSensor. The extended ontology provides a standardised and interoperable representation of sensor data and their relationships within BIM and proves that SAREF ontology extension can enhance semantic interoperability between IoT devices and BIM systems, facilitating efficient data exchange, enabling advanced analytics and decision-making processes in smart buildings. © 2025","Okonta, E.D.; Rahimian, F.; Vukovic, V.; Rodriguez, S.",2025,10.1016/j.autcon.2025.106328,Automation in Construction,BIM; Data models; IFC; IoT; Ontology alignment; SAREF; Semantic web,Article,1,Scopus,R1
